nKids,energyChildrenThreshold,speed,pfSize,cause,t,age
10.391460727059119,7.614314260868852,3.3615943634128564,7.843426251441633,natural,0,0
0.7341979325165183,8.993700015686201,5.6625610070154675,7.7138223907954835,breed,0,1
1.0763845955666576,4.793963071938487,4.094400140487954,6.727486994649221,breed,0,1
1.455799236633504,9.221875991698864,4.385009889125175,5.100643938951283,breed,0,1
1.545626337476623,3.221579320269613,2.666159595827292,5.160719237979262,breed,0,1
0.18363848328386678,8.911220812104917,4.489599084144437,6.971782091286078,breed,0,1
0.535437637275347,9.46331506074886,1.735107815878921,7.942825199595178,breed,0,1
0.8746827165246899,3.3801972251547854,2.312788543895752,7.8558372940017955,breed,0,1
1.7972178471741804,0.15301527030188722,4.458601536344128,4.947054090759298,breed,0,1
0.5459452288787542,0.8844598246059221,4.729625768130097,4.318934455635518,breed,0,1
1.741460337933214,7.091345544877328,1.4576884390403335,4.218653911411515,breed,0,1
2.4449133537388543,0.6184603155332358,2.2722921314520956,5.161073363041085,breed,0,1
0.06644006538695912,4.24068336955094,1.088290360739474,6.590485700107489,breed,0,1
0.3609356801661098,0.9264878472871008,2.4877699729101534,9.027595851715189,breed,0,1
1.623452514193551,0.7423135035081585,4.505569848517457,4.432257591407347,breed,0,1
10.377778613019707,4.307519399479554,1.0181895647269674,7.337825641708049,natural,0,0
1.3338643324562616,7.527618896167629,2.5456137993800665,6.441476512565747,breed,0,1
2.6417510036735123,1.3843539840554864,2.6700901876429786,7.2204002215566145,breed,0,1
1.9258636270017777,2.4962660849357454,4.489987230690602,7.716299579350766,breed,0,1
1.4918233258595892,7.586556306530192,4.393235678213061,7.942749771229719,breed,0,1
1.1586613138124107,3.0608888644786756,4.989198365045217,5.78616514269339,breed,0,1
1.5729706055647537,9.949618206685695,1.417908648664077,7.69588698021378,breed,0,1
0.3123813567698551,9.020732503068022,2.4941811832650123,4.593583172218744,breed,0,1
0.8379582178235938,6.734967837916651,4.908221515650111,5.660556192151071,breed,0,1
1.9438665989601405,8.047880542919023,3.9509609153354264,4.759166028466439,breed,0,1
1.3372063013803779,9.829037877102158,1.566653104612012,5.012617795951832,breed,0,1
1.0312834116440508,9.36650163776023,4.239607517486374,8.340944159650077,breed,0,1
7.515621651333922,6.166798410700119,5.518762470175569,4.8307061891995495,natural,0,0
0.7961973359581913,9.95628482979235,3.3437125159885785,9.462557211206668,breed,0,1
0.6475384976840391,4.348343978261201,2.32506595498963,6.1435787467686085,breed,0,1
2.1770089588664314,5.576486321907065,4.257834452298478,9.63771952557986,breed,0,1
2.728816146275894,8.501803231255007,2.028315615947919,8.209637529843704,breed,0,1
0.135369327649159,0.308556546485097,1.2967352276099955,6.079772225977717,breed,0,1
1.18728547688379,8.306584103525882,1.4321581436039434,5.77319634533732,breed,0,1
2.243922854839745,0.18132454273494747,3.8605003747546838,8.167461898730071,breed,0,1
0.15666966768550605,3.208033626218759,5.064071656801389,7.288035711947129,breed,0,1
0.7388339333968,4.761712772026915,4.430410009485008,4.347304036161928,breed,0,1
2.3617684906342364,6.882894784277825,1.6574590754515275,4.200494794837477,breed,0,1
0.29292277000353506,2.7218811321366454,3.0133536379945394,5.1561187244299775,breed,0,1
0.3713484980546182,1.1504184550544383,5.388461317495137,4.497862972806402,breed,0,1
0.00865707266697402,7.830892444331483,1.2019808027302576,8.57713231577256,breed,0,1
0.2879885404262207,5.903119633390905,5.270273511807145,8.77664093141296,breed,0,1
0.504863161580052,5.952530621384529,5.725300467320325,6.246684038326128,breed,0,1
1.176833945283649,3.6016554510671295,4.662719846638821,6.944118656712113,breed,0,1
2.2338647232305915,6.883693141642153,1.75102374930328,7.129014261257713,breed,0,1
0.4889867873828826,5.639560537377827,4.684447747268667,7.412807262307107,breed,0,1
0.44457673165232303,9.587027775129348,3.937884167935673,7.377527876117767,breed,0,1
1.0105413135162369,9.520951078199328,4.182338401817375,8.150352612308101,breed,0,1
0.9639288667571912,8.922310093809806,1.6386767365414214,5.821516198992471,breed,0,1
0.7507173704283955,2.870571149060946,2.4182783202350553,8.07933170528848,breed,0,1
0.27489961032609966,4.558898872362778,4.1958953541051445,7.024717019213975,breed,0,1
0.5879144172797834,4.4642062376632206,2.503466082482588,6.446588912324468,breed,0,1
2.477585900932592,8.733335617849548,1.33474542511382,6.745952156578134,breed,0,2
0.8311447870560933,3.010152383256273,4.53883165115234,6.62948639735346,breed,0,1
3.5357810369581504,4.613933834688852,2.0319178706200254,6.652281577839396,breed,0,2
2.0511149335681207,1.6221316295644561,1.2406693875748718,6.249563367890254,breed,0,2
0.8290503082525009,7.483550438480342,2.552653708731334,6.101661815441087,breed,0,1
3.3901604626644746,3.404406800806248,5.921620952521916,8.70465374535491,energy,0,1
0.8786180300684339,3.58183170421397,2.3909437850298865,5.517365429917941,natural,0,0
2.8942145069948477,5.271092158013096,5.2632653663926865,8.193267126180011,breed,0,2
